test_name,client_name,target_opcode,source_label,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_mod_bits,param_mem_size,msg_words_runtime_ms,msg_words_pvalue,msg_words_conf_int_low,msg_words_conf_int_high,num_rounds_runtime_ms,num_rounds_pvalue,num_rounds_conf_int_low,num_rounds_conf_int_high,param_bn128,num_pairs_runtime_ms,num_pairs_pvalue,num_pairs_conf_int_low,num_pairs_conf_int_high
test_bls12_381,besu,BLS12_G2ADD,presets[precompile_bls_g2add],110,96.312172953566,0.001,0.873681740753115,0.8725121272415698,0.00212455346087833,0.001,0.0019500746424103122,0.0022886291888912927,,,,,,,,,,,,,,,
test_bls12_381,geth,BLS12_G2ADD,presets[precompile_bls_g2add],165,52.78336701337135,0.001,0.9028322851346021,0.9022361641845077,0.0010657106719687893,0.001,0.0010033975127466059,0.0011257292825294202,,,,,,,,,,,,,,,
test_bls12_381,nethermind,BLS12_G2ADD,presets[precompile_bls_g2add],44,72.40220544743174,0.001,0.9752260957118509,0.9746362408478474,0.0016004937547291903,0.001,0.0015287458498679204,0.0016710654863376566,,,,,,,,,,,,,,,
test_bls12_381,reth,BLS12_G2ADD,presets[precompile_bls_g2add],11,84.43805835223503,0.054,0.8079935430788485,0.7866594923098317,0.0010589287667361537,0.001,0.0007591915556778145,0.0013484139507342109,,,,,,,,,,,,,,,
test_ec_pairing,besu,ECPAIRING,presets[precompile_bn128_pairing_alt],550,43.280287279017614,0.001,0.8846172043559416,0.8841953294175721,0.05167315262862933,0.001,0.04919205826399026,0.053894185112168425,,,,,,,,,,,,0.033765503915530425,0.001,0.032515579548830734,0.03499215634533258
test_ec_pairing,geth,ECPAIRING,presets[precompile_bn128_pairing_alt],825,48.24035030990685,0.001,0.8748386556080245,0.8745341267895526,0.04294075404512642,0.001,0.04112872974553532,0.04475616717827468,,,,,,,,,,,,0.03987861209903696,0.001,0.0387645746705912,0.04101170167877486
test_ec_pairing,nethermind,ECPAIRING,presets[precompile_bn128_pairing_alt],220,83.06056803522912,0.001,0.9656258581431073,0.9653090457757627,0.05588016822325913,0.001,0.05081262506885168,0.06069647115977881,,,,,,,,,,,,0.11914533464817509,0.001,0.11592597569742069,0.12254976415878335
test_ec_pairing,reth,ECPAIRING,presets[precompile_bn128_pairing_alt],55,103.48284221094315,0.001,0.8436847499461511,0.83767262494408,0.08764290145572645,0.001,0.07390752186085942,0.10378935695232523,,,,,,,,,,,,0.06040624974122573,0.001,0.05254216396129739,0.06886046425387017
test_ecrecover,besu,ECRECOVER,presets[precompile_ecrecover],110,145.84945060851462,0.001,0.8343838243206534,0.8328503412125112,0.006802449610355341,0.001,0.006207705522261787,0.007441419118335723,,,,,,,,,,,,,,,
test_ecrecover,geth,ECRECOVER,presets[precompile_ecrecover],165,111.79432064471209,0.001,0.8931150614504594,0.8924593256311371,0.007888757697162345,0.001,0.007455804373505981,0.008318261189909418,,,,,,,,,,,,,,,
test_ecrecover,nethermind,ECRECOVER,presets[precompile_ecrecover],44,90.92853656805134,0.001,0.9503801516008491,0.9491987266389645,0.007403435963634366,0.001,0.0068046391712111584,0.007931370230469607,,,,,,,,,,,,,,,
test_ecrecover,reth,ECRECOVER,presets[precompile_ecrecover],11,125.30161523379238,0.055,0.8286678909950406,0.8096309899944896,0.006434717683007967,0.001,0.004683329885669286,0.008447107528448343,,,,,,,,,,,,,,,
